lat_center,lon_center,x,y,img_id,vegetation_pct,water_pct
-3.86536,-38.64866,1,10,01_10,0.1103,0.0
-3.86536,-38.64441,2,10,02_10,0.3992,0.0
-3.86536,-38.64015,3,10,03_10,0.29,0.0
-3.86536,-38.6359,4,10,04_10,0.2881,0.0
-3.86536,-38.63164,5,10,05_10,0.3736,0.0
-3.86536,-38.62738,6,10,06_10,0.2596,0.0
-3.86536,-38.62313,7,10,07_10,0.0249,0.0
-3.86536,-38.61887,8,10,08_10,0.2831,0.0
-3.86536,-38.61462,9,10,09_10,0.2645,0.0
-3.86536,-38.61036,10,10,10_10,0.216,0.0
-3.86536,-38.60611,11,10,11_10,0.2032,0.0
-3.86536,-38.60185,12,10,12_10,0.2018,0.0
-3.86536,-38.5976,13,10,13_10,0.3981,0.0
-3.86536,-38.59334,14,10,14_10,0.2554,0.0
-3.86536,-38.58909,15,10,15_10,0.0829,0.0
-3.86536,-38.58483,16,10,16_10,0.0944,0.0
-3.86536,-38.58058,17,10,17_10,0.0373,0.0
-3.86536,-38.57632,18,10,18_10,0.1078,0.0
-3.86536,-38.57207,19,10,19_10,0.428,0.0
-3.86536,-38.56781,20,10,20_10,0.8645,0.0
-3.86536,-38.56355,21,10,21_10,0.8905,0.0
-3.86536,-38.5593,22,10,22_10,0.7451,0.0
-3.86536,-38.55504,23,10,23_10,0.5165,0.0
-3.86536,-38.55079,24,10,24_10,0.3365,0.0
-3.86536,-38.54653,25,10,25_10,0.6896,0.0
-3.86536,-38.54228,26,10,26_10,0.8222,0.0
-3.86536,-38.53802,27,10,27_10,0.3755,0.0
-3.86536,-38.53377,28,10,28_10,0.1588,0.0
-3.86536,-38.52951,29,10,29_10,0.0234,0.0
-3.86536,-38.52526,30,10,30_10,0.0735,0.0
-3.86536,-38.521,31,10,31_10,0.0343,0.0
-3.86536,-38.51675,32,10,32_10,0.1695,0.0
-3.86536,-38.51249,33,10,33_10,0.0788,0.0
-3.86536,-38.50824,34,10,34_10,0.0988,0.0
-3.86536,-38.50398,35,10,35_10,0.0449,0.0
-3.86536,-38.49973,36,10,36_10,0.0958,0.0
-3.86536,-38.49547,37,10,37_10,0.2417,0.0
-3.86536,-38.49121,38,10,38_10,0.1346,0.0
-3.86536,-38.48696,39,10,39_10,0.0813,0.0
-3.86536,-38.4827,40,10,40_10,0.1887,0.0
-3.86536,-38.47845,41,10,41_10,0.3834,0.0
-3.86536,-38.47419,42,10,42_10,0.0906,0.0
-3.86536,-38.46994,43,10,43_10,0.1376,0.0
-3.86536,-38.46568,44,10,44_10,0.0913,0.0
-3.86536,-38.46143,45,10,45_10,0.1357,0.0
-3.86536,-38.45717,46,10,46_10,0.2641,0.0
-3.86536,-38.45292,47,10,47_10,0.2042,0.0
-3.86111,-38.65292,0,11,00_11,0.086,0.0
-3.86111,-38.64866,1,11,01_11,0.0618,0.0
-3.86111,-38.64441,2,11,02_11,0.0595,0.0
-3.86111,-38.64015,3,11,03_11,0.1266,0.0
-3.86111,-38.6359,4,11,04_11,0.1394,0.0
-3.86111,-38.63164,5,11,05_11,0.0401,0.0
-3.86111,-38.62738,6,11,06_11,0.4322,0.0901
-3.86111,-38.62313,7,11,07_11,0.1299,0.3602
-3.86111,-38.61887,8,11,08_11,0.0502,0.1052
-3.86111,-38.61462,9,11,09_11,0.2689,0.0
-3.86111,-38.61036,10,11,10_11,0.5308,0.0
-3.86111,-38.60611,11,11,11_11,0.338,0.0
-3.86111,-38.60185,12,11,12_11,0.3163,0.0
-3.86111,-38.5976,13,11,13_11,0.3418,0.0198
-3.86111,-38.59334,14,11,14_11,0.3662,0.0068
-3.86111,-38.58909,15,11,15_11,0.0847,0.0
-3.86111,-38.58483,16,11,16_11,0.0547,0.0
-3.86111,-38.58058,17,11,17_11,0.056,0.0
-3.86111,-38.57632,18,11,18_11,0.056,0.0
-3.86111,-38.57207,19,11,19_11,0.1397,0.0
-3.86111,-38.56781,20,11,20_11,0.5865,0.0
-3.86111,-38.56355,21,11,21_11,0.6461,0.0
-3.86111,-38.5593,22,11,22_11,0.5279,0.0
-3.86111,-38.55504,23,11,23_11,0.6979,0.0
-3.86111,-38.55079,24,11,24_11,0.8049,0.0
-3.86111,-38.54653,25,11,25_11,0.7972,0.0
-3.86111,-38.54228,26,11,26_11,0.7571,0.0094
-3.86111,-38.53802,27,11,27_11,0.5259,0.0
-3.86111,-38.53377,28,11,28_11,0.4856,0.0
-3.86111,-38.52951,29,11,29_11,0.6674,0.0
-3.86111,-38.52526,30,11,30_11,0.2582,0.0
-3.86111,-38.521,31,11,31_11,0.0536,0.0022
-3.86111,-38.51675,32,11,32_11,0.1257,0.0
-3.86111,-38.51249,33,11,33_11,0.1159,0.0
-3.86111,-38.50824,34,11,34_11,0.1156,0.0
-3.86111,-38.50398,35,11,35_11,0.0789,0.0
-3.86111,-38.49973,36,11,36_11,0.1204,0.0
-3.86111,-38.49547,37,11,37_11,0.0963,0.0
-3.86111,-38.49121,38,11,38_11,0.0986,0.0
-3.86111,-38.48696,39,11,39_11,0.0833,0.0
-3.86111,-38.4827,40,11,40_11,0.212,0.0
-3.86111,-38.47845,41,11,41_11,0.293,0.0
-3.86111,-38.47419,42,11,42_11,0.0188,0.0
-3.86111,-38.46994,43,11,43_11,0.1851,0.0
-3.86111,-38.46568,44,11,44_11,0.121,0.0
-3.86111,-38.46143,45,11,45_11,0.1085,0.0
-3.86111,-38.45717,46,11,46_11,0.0747,0.0
-3.86111,-38.45292,47,11,47_11,0.3108,0.0
-3.85685,-38.65292,0,12,00_12,0.1385,0.0
-3.85685,-38.64866,1,12,01_12,0.0396,0.0
-3.85685,-38.64441,2,12,02_12,0.1085,0.0
-3.85685,-38.64015,3,12,03_12,0.136,0.0
-3.85685,-38.6359,4,12,04_12,0.0358,0.0
-3.85685,-38.63164,5,12,05_12,0.0197,0.0
-3.85685,-38.62738,6,12,06_12,0.345,0.2583
-3.85685,-38.62313,7,12,07_12,0.0,0.6455
-3.85685,-38.61887,8,12,08_12,0.0521,0.1235
-3.85685,-38.61462,9,12,09_12,0.1687,0.0
-3.85685,-38.61036,10,12,10_12,0.5818,0.0
-3.85685,-38.60611,11,12,11_12,0.2532,0.0
-3.85685,-38.60185,12,12,12_12,0.5262,0.0
-3.85685,-38.5976,13,12,13_12,0.4002,0.108
-3.85685,-38.59334,14,12,14_12,0.338,0.0805
-3.85685,-38.58909,15,12,15_12,0.2345,0.0
-3.85685,-38.58483,16,12,16_12,0.0518,0.0
-3.85685,-38.58058,17,12,17_12,0.0611,0.0
-3.85685,-38.57632,18,12,18_12,0.0903,0.0
-3.85685,-38.57207,19,12,19_12,0.4644,0.0
-3.85685,-38.56781,20,12,20_12,0.5097,0.0
-3.85685,-38.56355,21,12,21_12,0.1522,0.0
-3.85685,-38.5593,22,12,22_12,0.0507,0.0
-3.85685,-38.55504,23,12,23_12,0.1439,0.0
-3.85685,-38.55079,24,12,24_12,0.1291,0.0
-3.85685,-38.54653,25,12,25_12,0.3584,0.0
-3.85685,-38.54228,26,12,26_12,0.4611,0.1407
-3.85685,-38.53802,27,12,27_12,0.369,0.0
-3.85685,-38.53377,28,12,28_12,0.5009,0.0
-3.85685,-38.52951,29,12,29_12,0.6574,0.0
-3.85685,-38.52526,30,12,30_12,0.3806,0.0
-3.85685,-38.521,31,12,31_12,0.0135,0.0
-3.85685,-38.51675,32,12,32_12,0.0382,0.0
-3.85685,-38.51249,33,12,33_12,0.0544,0.0
-3.85685,-38.50824,34,12,34_12,0.0527,0.0
-3.85685,-38.50398,35,12,35_12,0.0226,0.0
-3.85685,-38.49973,36,12,36_12,0.0353,0.0
-3.85685,-38.49547,37,12,37_12,0.1278,0.0
-3.85685,-38.49121,38,12,38_12,0.128,0.0
-3.85685,-38.48696,39,12,39_12,0.0189,0.0
-3.85685,-38.4827,40,12,40_12,0.082,0.0
-3.85685,-38.47845,41,12,41_12,0.2606,0.0
-3.85685,-38.47419,42,12,42_12,0.3504,0.0
-3.85685,-38.46994,43,12,43_12,0.1282,0.0
-3.85685,-38.46568,44,12,44_12,0.1209,0.0
-3.85685,-38.46143,45,12,45_12,0.0656,0.0
-3.85685,-38.45717,46,12,46_12,0.0098,0.0
-3.85685,-38.45292,47,12,47_12,0.3385,0.0
-3.8526,-38.65292,0,13,00_13,0.2375,0.0
-3.8526,-38.64866,1,13,01_13,0.3792,0.0
-3.8526,-38.64441,2,13,02_13,0.4448,0.0088
-3.8526,-38.64015,3,13,03_13,0.4136,0.1944
-3.8526,-38.6359,4,13,04_13,0.4513,0.0
-3.8526,-38.63164,5,13,05_13,0.6372,0.0
-3.8526,-38.62738,6,13,06_13,0.744,0.0928
-3.8526,-38.62313,7,13,07_13,0.235,0.3325
-3.8526,-38.61887,8,13,08_13,0.0958,0.0425
-3.8526,-38.61462,9,13,09_13,0.0365,0.0
-3.8526,-38.61036,10,13,10_13,0.2348,0.0
-3.8526,-38.60611,11,13,11_13,0.418,0.0
-3.8526,-38.60185,12,13,12_13,0.1813,0.0
-3.8526,-38.5976,13,13,13_13,0.0865,0.0
-3.8526,-38.59334,14,13,14_13,0.1023,0.0
-3.8526,-38.58909,15,13,15_13,0.1691,0.0
-3.8526,-38.58483,16,13,16_13,0.1543,0.0
-3.8526,-38.58058,17,13,17_13,0.066,0.0
-3.8526,-38.57632,18,13,18_13,0.2983,0.0
-3.8526,-38.57207,19,13,19_13,0.5246,0.0
-3.8526,-38.56781,20,13,20_13,0.6414,0.0
-3.8526,-38.56355,21,13,21_13,0.1698,0.0
-3.8526,-38.5593,22,13,22_13,0.0752,0.0
-3.8526,-38.55504,23,13,23_13,0.0709,0.0
-3.8526,-38.55079,24,13,24_13,0.1607,0.0
-3.8526,-38.54653,25,13,25_13,0.3544,0.0
-3.8526,-38.54228,26,13,26_13,0.5122,0.0315
-3.8526,-38.53802,27,13,27_13,0.1566,0.0
-3.8526,-38.53377,28,13,28_13,0.1327,0.2452
-3.8526,-38.52951,29,13,29_13,0.5318,0.0
-3.8526,-38.52526,30,13,30_13,0.0287,0.0
-3.8526,-38.521,31,13,31_13,0.0129,0.0
-3.8526,-38.51675,32,13,32_13,0.0292,0.0
-3.8526,-38.51249,33,13,33_13,0.0691,0.0
-3.8526,-38.50824,34,13,34_13,0.1176,0.0
-3.8526,-38.50398,35,13,35_13,0.0685,0.0
-3.8526,-38.49973,36,13,36_13,0.0315,0.0
-3.8526,-38.49547,37,13,37_13,0.2791,0.0
-3.8526,-38.49121,38,13,38_13,0.1913,0.0
-3.8526,-38.48696,39,13,39_13,0.0221,0.0
-3.8526,-38.4827,40,13,40_13,0.0619,0.0
-3.8526,-38.47845,41,13,41_13,0.1253,0.0
-3.8526,-38.47419,42,13,42_13,0.2677,0.0
-3.8526,-38.46994,43,13,43_13,0.2612,0.0779
-3.8526,-38.46568,44,13,44_13,0.201,0.1069
-3.8526,-38.46143,45,13,45_13,0.222,0.0
-3.8526,-38.45717,46,13,46_13,0.14,0.0
-3.8526,-38.45292,47,13,47_13,0.1645,0.0
-3.84834,-38.65292,0,14,00_14,0.294,0.0
-3.84834,-38.64866,1,14,01_14,0.4869,0.0
-3.84834,-38.64441,2,14,02_14,0.5158,0.0
-3.84834,-38.64015,3,14,03_14,0.6176,0.0492
-3.84834,-38.6359,4,14,04_14,0.8389,0.0
-3.84834,-38.63164,5,14,05_14,0.9632,0.0
-3.84834,-38.62738,6,14,06_14,0.8684,0.0
-3.84834,-38.62313,7,14,07_14,0.6065,0.0
-3.84834,-38.61887,8,14,08_14,0.1016,0.0
-3.84834,-38.61462,9,14,09_14,0.0109,0.0
-3.84834,-38.61036,10,14,10_14,0.1617,0.0
-3.84834,-38.60611,11,14,11_14,0.3801,0.0
-3.84834,-38.60185,12,14,12_14,0.1585,0.0
-3.84834,-38.5976,13,14,13_14,0.2142,0.2479
-3.84834,-38.59334,14,14,14_14,0.1806,0.1484
-3.84834,-38.58909,15,14,15_14,0.147,0.0
-3.84834,-38.58483,16,14,16_14,0.4371,0.0
-3.84834,-38.58058,17,14,17_14,0.3328,0.0
-3.84834,-38.57632,18,14,18_14,0.3177,0.0
-3.84834,-38.57207,19,14,19_14,0.2939,0.0
-3.84834,-38.56781,20,14,20_14,0.4735,0.0946
-3.84834,-38.56355,21,14,21_14,0.2805,0.136
-3.84834,-38.5593,22,14,22_14,0.23,0.0
-3.84834,-38.55504,23,14,23_14,0.2243,0.0
-3.84834,-38.55079,24,14,24_14,0.5853,0.0
-3.84834,-38.54653,25,14,25_14,0.8739,0.0006
-3.84834,-38.54228,26,14,26_14,0.6451,0.0198
-3.84834,-38.53802,27,14,27_14,0.1404,0.488
-3.84834,-38.53377,28,14,28_14,0.1345,0.6097
-3.84834,-38.52951,29,14,29_14,0.2548,0.0
-3.84834,-38.52526,30,14,30_14,0.0551,0.0
-3.84834,-38.521,31,14,31_14,0.007,0.0
-3.84834,-38.51675,32,14,32_14,0.0077,0.0
-3.84834,-38.51249,33,14,33_14,0.0156,0.0
-3.84834,-38.50824,34,14,34_14,0.0692,0.0
-3.84834,-38.50398,35,14,35_14,0.0816,0.0
-3.84834,-38.49973,36,14,36_14,0.1247,0.0
-3.84834,-38.49547,37,14,37_14,0.0403,0.0
-3.84834,-38.49121,38,14,38_14,0.0718,0.0
-3.84834,-38.48696,39,14,39_14,0.1139,0.0
-3.84834,-38.4827,40,14,40_14,0.2027,0.0
-3.84834,-38.47845,41,14,41_14,0.1644,0.0
-3.84834,-38.47419,42,14,42_14,0.1326,0.0
-3.84834,-38.46994,43,14,43_14,0.1218,0.0
-3.84834,-38.46568,44,14,44_14,0.309,0.0
-3.84834,-38.46143,45,14,45_14,0.3451,0.0
-3.84834,-38.45717,46,14,46_14,0.2712,0.0
-3.84834,-38.45292,47,14,47_14,0.0918,0.0
-3.84409,-38.65292,0,15,00_15,0.7361,0.0
-3.84409,-38.64866,1,15,01_15,0.7455,0.0
-3.84409,-38.64441,2,15,02_15,0.3382,0.0
-3.84409,-38.64015,3,15,03_15,0.4192,0.0
-3.84409,-38.6359,4,15,04_15,0.4232,0.0
-3.84409,-38.63164,5,15,05_15,0.4745,0.0
-3.84409,-38.62738,6,15,06_15,0.421,0.0
-3.84409,-38.62313,7,15,07_15,0.2491,0.0
-3.84409,-38.61887,8,15,08_15,0.2874,0.0
-3.84409,-38.61462,9,15,09_15,0.0397,0.0
-3.84409,-38.61036,10,15,10_15,0.1889,0.0
-3.84409,-38.60611,11,15,11_15,0.1779,0.0
-3.84409,-38.60185,12,15,12_15,0.2464,0.0
-3.84409,-38.5976,13,15,13_15,0.2079,0.2445
-3.84409,-38.59334,14,15,14_15,0.33,0.0883
-3.84409,-38.58909,15,15,15_15,0.1567,0.0
-3.84409,-38.58483,16,15,16_15,0.3049,0.0
-3.84409,-38.58058,17,15,17_15,0.1765,0.0
-3.84409,-38.57632,18,15,18_15,0.2439,0.0
-3.84409,-38.57207,19,15,19_15,0.3167,0.0
-3.84409,-38.56781,20,15,20_15,0.2882,0.0
-3.84409,-38.56355,21,15,21_15,0.291,0.0
-3.84409,-38.5593,22,15,22_15,0.0699,0.0
-3.84409,-38.55504,23,15,23_15,0.1144,0.0
-3.84409,-38.55079,24,15,24_15,0.551,0.0
-3.84409,-38.54653,25,15,25_15,0.6489,0.0
-3.84409,-38.54228,26,15,26_15,0.3749,0.0179
-3.84409,-38.53802,27,15,27_15,0.164,0.2448
-3.84409,-38.53377,28,15,28_15,0.1621,0.0
-3.84409,-38.52951,29,15,29_15,0.011,0.0
-3.84409,-38.52526,30,15,30_15,0.001,0.0
-3.84409,-38.521,31,15,31_15,0.0055,0.0
-3.84409,-38.51675,32,15,32_15,0.0356,0.0
-3.84409,-38.51249,33,15,33_15,0.0634,0.0
-3.84409,-38.50824,34,15,34_15,0.0116,0.0
-3.84409,-38.50398,35,15,35_15,0.1537,0.0
-3.84409,-38.49973,36,15,36_15,0.1268,0.0
-3.84409,-38.49547,37,15,37_15,0.0763,0.0
-3.84409,-38.49121,38,15,38_15,0.2536,0.0705
-3.84409,-38.48696,39,15,39_15,0.3662,0.1116
-3.84409,-38.4827,40,15,40_15,0.2624,0.0
-3.84409,-38.47845,41,15,41_15,0.3316,0.0
-3.84409,-38.47419,42,15,42_15,0.174,0.0
-3.84409,-38.46994,43,15,43_15,0.1247,0.0
-3.84409,-38.46568,44,15,44_15,0.3185,0.0
-3.84409,-38.46143,45,15,45_15,0.1578,0.3839
-3.84409,-38.45717,46,15,46_15,0.1259,0.3321
-3.84409,-38.45292,47,15,47_15,0.0925,0.2078
-3.83983,-38.65292,0,16,00_16,0.8753,0.0
-3.83983,-38.64866,1,16,01_16,0.8377,0.0
-3.83983,-38.64441,2,16,02_16,0.6054,0.0
-3.83983,-38.64015,3,16,03_16,0.3548,0.0
-3.83983,-38.6359,4,16,04_16,0.1813,0.2438
-3.83983,-38.63164,5,16,05_16,0.43,0.0
-3.83983,-38.62738,6,16,06_16,0.3089,0.0
-3.83983,-38.62313,7,16,07_16,0.5428,0.0
-3.83983,-38.61887,8,16,08_16,0.6381,0.0
-3.83983,-38.61462,9,16,09_16,0.1722,0.0
-3.83983,-38.61036,10,16,10_16,0.0521,0.0
-3.83983,-38.60611,11,16,11_16,0.0905,0.0
-3.83983,-38.60185,12,16,12_16,0.1498,0.0
-3.83983,-38.5976,13,16,13_16,0.1729,0.0
-3.83983,-38.59334,14,16,14_16,0.0713,0.0
-3.83983,-38.58909,15,16,15_16,0.195,0.0
-3.83983,-38.58483,16,16,16_16,0.1749,0.0
-3.83983,-38.58058,17,16,17_16,0.0393,0.0
-3.83983,-38.57632,18,16,18_16,0.0273,0.0
-3.83983,-38.57207,19,16,19_16,0.0262,0.0
-3.83983,-38.56781,20,16,20_16,0.1054,0.0
-3.83983,-38.56355,21,16,21_16,0.0915,0.0
-3.83983,-38.5593,22,16,22_16,0.0341,0.0
-3.83983,-38.55504,23,16,23_16,0.0881,0.0
-3.83983,-38.55079,24,16,24_16,0.3715,0.0
-3.83983,-38.54653,25,16,25_16,0.4213,0.0
-3.83983,-38.54228,26,16,26_16,0.8441,0.0
-3.83983,-38.53802,27,16,27_16,0.7579,0.0
-3.83983,-38.53377,28,16,28_16,0.5028,0.0
-3.83983,-38.52951,29,16,29_16,0.0193,0.0
-3.83983,-38.52526,30,16,30_16,0.0,0.0
-3.83983,-38.521,31,16,31_16,0.0018,0.0
-3.83983,-38.51675,32,16,32_16,0.0122,0.0
-3.83983,-38.51249,33,16,33_16,0.0823,0.0465
-3.83983,-38.50824,34,16,34_16,0.0888,0.477
-3.83983,-38.50398,35,16,35_16,0.0749,0.0
-3.83983,-38.49973,36,16,36_16,0.1043,0.0
-3.83983,-38.49547,37,16,37_16,0.2504,0.0
-3.83983,-38.49121,38,16,38_16,0.0802,0.0
-3.83983,-38.48696,39,16,39_16,0.0889,0.0
-3.83983,-38.4827,40,16,40_16,0.0626,0.0
-3.83983,-38.47845,41,16,41_16,0.1852,0.0
-3.83983,-38.47419,42,16,42_16,0.4448,0.0004
-3.83983,-38.46994,43,16,43_16,0.0985,0.0
-3.83983,-38.46568,44,16,44_16,0.054,0.0
-3.83983,-38.46143,45,16,45_16,0.1164,0.1646
-3.83983,-38.45717,46,16,46_16,0.1532,0.6131
-3.83983,-38.45292,47,16,47_16,0.0043,0.7974
-3.83558,-38.65292,0,17,00_17,0.9037,0.0
-3.83558,-38.64866,1,17,01_17,0.9432,0.0
-3.83558,-38.64441,2,17,02_17,0.8128,0.0
-3.83558,-38.64015,3,17,03_17,0.3447,0.0
-3.83558,-38.6359,4,17,04_17,0.2531,0.353
-3.83558,-38.63164,5,17,05_17,0.3813,0.0
-3.83558,-38.62738,6,17,06_17,0.2579,0.0
-3.83558,-38.62313,7,17,07_17,0.4713,0.0
-3.83558,-38.61887,8,17,08_17,0.6331,0.0
-3.83558,-38.61462,9,17,09_17,0.1588,0.0
-3.83558,-38.61036,10,17,10_17,0.188,0.0
-3.83558,-38.60611,11,17,11_17,0.0758,0.0
-3.83558,-38.60185,12,17,12_17,0.0521,0.0
-3.83558,-38.5976,13,17,13_17,0.2314,0.0
-3.83558,-38.59334,14,17,14_17,0.1225,0.0
-3.83558,-38.58909,15,17,15_17,0.0661,0.0
-3.83558,-38.58483,16,17,16_17,0.2494,0.0
-3.83558,-38.58058,17,17,17_17,0.1374,0.0
-3.83558,-38.57632,18,17,18_17,0.0312,0.0
-3.83558,-38.57207,19,17,19_17,0.0129,0.0
-3.83558,-38.56781,20,17,20_17,0.0348,0.0
-3.83558,-38.56355,21,17,21_17,0.0491,0.0
-3.83558,-38.5593,22,17,22_17,0.0732,0.0
-3.83558,-38.55504,23,17,23_17,0.0941,0.0
-3.83558,-38.55079,24,17,24_17,0.1922,0.0
-3.83558,-38.54653,25,17,25_17,0.5509,0.0
-3.83558,-38.54228,26,17,26_17,0.7155,0.0
-3.83558,-38.53802,27,17,27_17,0.7924,0.0
-3.83558,-38.53377,28,17,28_17,0.4275,0.0
-3.83558,-38.52951,29,17,29_17,0.1978,0.0
-3.83558,-38.52526,30,17,30_17,0.0001,0.0
-3.83558,-38.521,31,17,31_17,0.0,0.0
-3.83558,-38.51675,32,17,32_17,0.0009,0.0
-3.83558,-38.51249,33,17,33_17,0.2294,0.0
-3.83558,-38.50824,34,17,34_17,0.1312,0.1555
-3.83558,-38.50398,35,17,35_17,0.0748,0.0
-3.83558,-38.49973,36,17,36_17,0.0226,0.0
-3.83558,-38.49547,37,17,37_17,0.1112,0.0
-3.83558,-38.49121,38,17,38_17,0.0227,0.0
-3.83558,-38.48696,39,17,39_17,0.061,0.0
-3.83558,-38.4827,40,17,40_17,0.2142,0.0
-3.83558,-38.47845,41,17,41_17,0.2121,0.0
-3.83558,-38.47419,42,17,42_17,0.4925,0.0103
-3.83558,-38.46994,43,17,43_17,0.6035,0.0
-3.83558,-38.46568,44,17,44_17,0.247,0.0
-3.83558,-38.46143,45,17,45_17,0.0817,0.0
-3.83558,-38.45717,46,17,46_17,0.2884,0.0
-3.83558,-38.45292,47,17,47_17,0.0968,0.1536
-3.83132,-38.65292,0,18,00_18,0.6893,0.0
-3.83132,-38.64866,1,18,01_18,0.9725,0.0
-3.83132,-38.64441,2,18,02_18,0.7369,0.0
-3.83132,-38.64015,3,18,03_18,0.7038,0.0005
-3.83132,-38.6359,4,18,04_18,0.7481,0.0
-3.83132,-38.63164,5,18,05_18,0.4456,0.0
-3.83132,-38.62738,6,18,06_18,0.2118,0.0
-3.83132,-38.62313,7,18,07_18,0.2799,0.0
-3.83132,-38.61887,8,18,08_18,0.5386,0.0
-3.83132,-38.61462,9,18,09_18,0.2572,0.0
-3.83132,-38.61036,10,18,10_18,0.0883,0.0
-3.83132,-38.60611,11,18,11_18,0.0891,0.0
-3.83132,-38.60185,12,18,12_18,0.0349,0.0
-3.83132,-38.5976,13,18,13_18,0.0446,0.0
-3.83132,-38.59334,14,18,14_18,0.1398,0.0
-3.83132,-38.58909,15,18,15_18,0.0818,0.0
-3.83132,-38.58483,16,18,16_18,0.0807,0.0
-3.83132,-38.58058,17,18,17_18,0.1857,0.0
-3.83132,-38.57632,18,18,18_18,0.1761,0.0
-3.83132,-38.57207,19,18,19_18,0.0202,0.0
-3.83132,-38.56781,20,18,20_18,0.0832,0.0
-3.83132,-38.56355,21,18,21_18,0.0905,0.0
-3.83132,-38.5593,22,18,22_18,0.0346,0.0
-3.83132,-38.55504,23,18,23_18,0.0231,0.0
-3.83132,-38.55079,24,18,24_18,0.1528,0.0
-3.83132,-38.54653,25,18,25_18,0.2691,0.0
-3.83132,-38.54228,26,18,26_18,0.3549,0.0
-3.83132,-38.53802,27,18,27_18,0.4225,0.0
-3.83132,-38.53377,28,18,28_18,0.4221,0.0
-3.83132,-38.52951,29,18,29_18,0.2779,0.0
-3.83132,-38.52526,30,18,30_18,0.0113,0.0
-3.83132,-38.521,31,18,31_18,0.0191,0.0
-3.83132,-38.51675,32,18,32_18,0.0047,0.0
-3.83132,-38.51249,33,18,33_18,0.0836,0.0
-3.83132,-38.50824,34,18,34_18,0.1035,0.0
-3.83132,-38.50398,35,18,35_18,0.0772,0.0
-3.83132,-38.49973,36,18,36_18,0.0806,0.2062
-3.83132,-38.49547,37,18,37_18,0.0223,0.2898
-3.83132,-38.49121,38,18,38_18,0.0127,0.0
-3.83132,-38.48696,39,18,39_18,0.0235,0.0
-3.83132,-38.4827,40,18,40_18,0.0521,0.0
-3.83132,-38.47845,41,18,41_18,0.0456,0.0
-3.83132,-38.47419,42,18,42_18,0.3444,0.0
-3.83132,-38.46994,43,18,43_18,0.2741,0.4773
-3.83132,-38.46568,44,18,44_18,0.1417,0.0
-3.83132,-38.46143,45,18,45_18,0.0946,0.0
-3.83132,-38.45717,46,18,46_18,0.2053,0.0
-3.83132,-38.45292,47,18,47_18,0.4455,0.0
-3.82707,-38.65292,0,19,00_19,0.4827,0.3579
-3.82707,-38.64866,1,19,01_19,0.7003,0.111
-3.82707,-38.64441,2,19,02_19,0.8168,0.0
-3.82707,-38.64015,3,19,03_19,0.6702,0.0
-3.82707,-38.6359,4,19,04_19,0.8631,0.0
-3.82707,-38.63164,5,19,05_19,0.3956,0.0
-3.82707,-38.62738,6,19,06_19,0.0789,0.0
-3.82707,-38.62313,7,19,07_19,0.2402,0.0
-3.82707,-38.61887,8,19,08_19,0.4928,0.0
-3.82707,-38.61462,9,19,09_19,0.4297,0.0
-3.82707,-38.61036,10,19,10_19,0.0341,0.0
-3.82707,-38.60611,11,19,11_19,0.2356,0.0
-3.82707,-38.60185,12,19,12_19,0.2319,0.0
-3.82707,-38.5976,13,19,13_19,0.0246,0.0
-3.82707,-38.59334,14,19,14_19,0.0313,0.0
-3.82707,-38.58909,15,19,15_19,0.0591,0.0
-3.82707,-38.58483,16,19,16_19,0.0976,0.0
-3.82707,-38.58058,17,19,17_19,0.058,0.0
-3.82707,-38.57632,18,19,18_19,0.3121,0.0
-3.82707,-38.57207,19,19,19_19,0.1312,0.0
-3.82707,-38.56781,20,19,20_19,0.0493,0.0
-3.82707,-38.56355,21,19,21_19,0.1182,0.0
-3.82707,-38.5593,22,19,22_19,0.1478,0.0
-3.82707,-38.55504,23,19,23_19,0.0645,0.0
-3.82707,-38.55079,24,19,24_19,0.0713,0.0
-3.82707,-38.54653,25,19,25_19,0.3882,0.0
-3.82707,-38.54228,26,19,26_19,0.2403,0.0
-3.82707,-38.53802,27,19,27_19,0.4063,0.0
-3.82707,-38.53377,28,19,28_19,0.5399,0.0
-3.82707,-38.52951,29,19,29_19,0.1289,0.0
-3.82707,-38.52526,30,19,30_19,0.0941,0.0
-3.82707,-38.521,31,19,31_19,0.0733,0.0
-3.82707,-38.51675,32,19,32_19,0.0278,0.0
-3.82707,-38.51249,33,19,33_19,0.0283,0.0
-3.82707,-38.50824,34,19,34_19,0.0501,0.0
-3.82707,-38.50398,35,19,35_19,0.1855,0.0
-3.82707,-38.49973,36,19,36_19,0.2728,0.2339
-3.82707,-38.49547,37,19,37_19,0.0083,0.6017
-3.82707,-38.49121,38,19,38_19,0.006,0.0
-3.82707,-38.48696,39,19,39_19,0.0013,0.0
-3.82707,-38.4827,40,19,40_19,0.0301,0.0
-3.82707,-38.47845,41,19,41_19,0.0281,0.0
-3.82707,-38.47419,42,19,42_19,0.2044,0.0
-3.82707,-38.46994,43,19,43_19,0.2835,0.0
-3.82707,-38.46568,44,19,44_19,0.0625,0.0
-3.82707,-38.46143,45,19,45_19,0.1215,0.0
-3.82707,-38.45717,46,19,46_19,0.2451,0.0
-3.82707,-38.45292,47,19,47_19,0.3687,0.0
-3.82281,-38.65292,0,20,00_20,0.174,0.7987
-3.82281,-38.64866,1,20,01_20,0.5765,0.0
